Product Name,Quantity Sold,Unit Price,Date of Sale,Region,Total Sales
Evening,25,34.6,2024-10-30,East,865.0
Card,79,31.05,2024-10-05,East,2452.95
Morning,36,50.19,2024-11-05,South,1806.84
List,54,71.06,2024-11-04,South,3837.24
Other,47,55.33,2024-05-30,East,2600.51
Fund,93,25.18,2024-12-22,South,2341.74
Development,30,26.92,2024-05-16,East,807.6
Television,68,63.84,2025-01-25,East,4341.12
Address,99,92.91,2024-07-21,West,9198.09
Magazine,38,19.95,2024-04-30,North,758.1
Wonder,83,56.05,2024-04-15,East,4652.15
Over,31,61.92,2024-02-29,East,1919.52
Matter,39,55.97,2024-04-06,South,2182.83
Your,33,13.73,2024-06-04,North,453.09
Center,75,61.48,2024-07-11,West,4611.0
Really,83,49.94,2025-01-17,East,4145.02
Single,6,44.22,2024-06-06,East,265.32
Board,88,41.93,2024-06-04,West,3689.84
Democrat,97,40.23,2024-05-29,North,3902.31
Production,89,26.15,2024-02-15,West,2327.35
Trial,8,59.62,2024-07-05,North,476.96
Affect,5,79.01,2024-09-14,North,395.05
Agreement,76,11.2,2024-02-09,East,851.2
Quite,10,93.02,2025-01-13,South,930.2
Activity,56,94.3,2024-03-07,East,5280.8
Have,93,82.52,2024-09-09,North,7674.36
For,9,45.17,2024-08-09,North,406.53
Several,81,68.46,2024-10-14,North,5545.26
Time,60,70.65,2024-01-28,North,4239.0
High,90,44.58,2024-12-18,West,4012.2
Return,45,67.62,2025-01-07,South,3042.9
Discover,72,49.97,2024-10-12,South,3597.84
Provide,5,8.03,2024-05-22,South,40.15
None,87,19.15,2024-06-05,West,1666.05
Toward,57,56.25,2024-02-29,East,3206.25
Really,20,79.31,2025-01-19,North,1586.2
Six,21,45.43,2024-05-08,East,954.03
Radio,79,77.95,2025-01-13,East,6158.05
Instead,99,55.99,2024-09-18,East,5543.01
People,4,64.71,2025-01-13,East,258.84
Affect,92,76.41,2024-06-29,East,7029.72
Behind,80,83.36,2024-11-02,North,6668.8
Grow,87,53.32,2024-03-12,West,4638.84
Baby,9,77.27,2024-06-26,East,695.43
Activity,57,86.99,2024-10-17,West,4958.43
Television,50,77.65,2024-06-17,North,3882.5
Success,9,49.1,2024-04-02,West,441.9
Hotel,24,87.0,2024-08-26,North,2088.0
Reveal,31,6.64,2024-05-26,West,205.84
Treat,94,45.15,2024-05-23,East,4244.1
Control,55,5.91,2024-06-22,East,325.05
Late,7,27.76,2024-10-11,East,194.32
Heavy,69,78.78,2024-12-11,West,5435.82
Where,44,42.58,2024-04-19,South,1873.52
Figure,41,93.3,2024-10-16,South,3825.3
Medical,27,58.2,2024-10-17,West,1571.4
Him,35,61.78,2024-11-13,West,2162.3
Response,72,71.28,2024-09-14,South,5132.16
Operation,68,37.24,2025-01-25,North,2532.32
Be,94,91.15,2024-12-06,North,8568.1
Exactly,68,45.35,2024-05-12,South,3083.8
Newspaper,17,60.59,2024-12-23,West,1030.03
Site,96,17.52,2024-08-19,North,1681.92
Area,90,79.05,2024-04-03,East,7114.5
Recognize,5,36.89,2025-01-10,South,184.45
Policy,48,39.18,2024-12-04,East,1880.64
Far,11,76.95,2024-03-03,North,846.45
Let,96,10.3,2024-10-26,North,988.8
So,86,19.69,2024-02-01,West,1693.34
Fish,76,62.47,2024-03-06,East,4747.72
Job,47,7.29,2024-02-10,East,342.63
Perhaps,13,87.1,2024-03-30,West,1132.3
Wide,35,67.17,2024-09-08,South,2350.95
Sea,47,14.87,2024-03-24,North,698.89
Hair,5,36.55,2024-06-29,East,182.75
Practice,25,19.26,2024-11-10,North,481.5
Or,50,76.82,2024-07-12,East,3841.0
Truth,54,5.06,2024-10-15,East,273.24
Policy,45,66.3,2024-02-01,East,2983.5
Week,28,61.19,2024-10-02,East,1713.32
Particular,66,47.04,2024-09-23,North,3104.64
Song,57,21.08,2024-09-11,West,1201.56
Leg,91,6.81,2024-08-23,South,619.71
Clearly,68,75.6,2024-09-29,North,5140.8
Commercial,83,34.04,2024-02-17,South,2825.32
Hospital,3,63.5,2024-11-14,North,190.5
Dark,31,99.75,2024-03-18,West,3092.25
Determine,63,67.59,2025-01-22,South,4258.17
Case,37,16.04,2024-11-30,South,593.48
Rise,49,75.49,2024-07-29,South,3699.01
Western,92,55.9,2024-06-19,West,5142.8
Memory,92,60.09,2024-11-26,North,5528.28
News,97,23.62,2025-01-26,North,2291.14
Protect,83,81.3,2024-11-20,West,6747.9
Whether,84,89.87,2024-07-15,East,7549.08
Audience,37,15.21,2024-11-16,East,562.77
Out,32,58.06,2024-10-21,West,1857.92
Production,12,47.05,2024-10-04,South,564.6
Surface,32,75.14,2024-11-19,West,2404.48
Drug,15,5.36,2024-07-11,South,80.4
Too,41,43.79,2024-09-19,South,1795.39
Foot,29,66.58,2024-11-12,East,1930.82
Door,91,64.79,2024-06-04,North,5895.89
Position,63,47.71,2024-11-25,North,3005.73
Customer,37,17.58,2024-07-07,South,650.46
Challenge,40,42.14,2024-05-07,South,1685.6
Identify,8,73.03,2024-04-14,South,584.24
College,18,89.93,2024-06-24,East,1618.74
Lot,29,76.77,2025-01-24,South,2226.33
Until,50,60.98,2024-04-18,North,3049.0
Make,58,63.28,2024-08-12,East,3670.24
Off,89,78.41,2024-11-20,North,6978.49
Candidate,74,79.25,2024-10-27,West,5864.5
One,32,78.26,2024-08-01,East,2504.32
Must,6,59.92,2024-06-16,South,359.52
Series,59,21.27,2024-03-11,East,1254.93
Tax,100,45.07,2024-06-13,North,4507.0
By,28,96.91,2024-12-19,South,2713.48
Market,38,98.33,2024-11-20,West,3736.54
Call,95,12.35,2024-11-09,West,1173.25
Bed,66,75.48,2024-02-25,South,4981.68
Clear,100,59.13,2024-07-09,South,5913.0
Design,6,96.3,2024-10-18,North,577.8
Certainly,93,92.16,2025-01-14,North,8570.88
Want,96,75.01,2024-06-23,West,7200.96
Paper,14,21.74,2024-09-15,West,304.36
Attorney,62,95.7,2024-05-11,North,5933.4
Condition,55,44.86,2024-03-12,East,2467.3
Time,41,48.92,2024-09-27,South,2005.72
Story,5,91.94,2024-02-20,West,459.7
Morning,41,67.2,2024-11-22,South,2755.2
Scientist,86,47.64,2024-07-31,East,4097.04
Improve,39,69.0,2024-11-05,West,2691.0
Laugh,94,12.23,2024-11-05,West,1149.62
Worker,55,46.39,2024-12-16,North,2551.45
Feel,3,63.3,2024-03-07,South,189.9
Article,35,71.81,2024-03-08,South,2513.35
Indeed,51,59.51,2024-05-03,East,3035.01
Your,15,34.95,2024-08-24,West,524.25
Ok,93,66.94,2024-06-21,East,6225.42
Usually,62,94.34,2024-10-03,South,5849.08
Onto,22,16.2,2024-02-19,North,356.4
Must,38,54.7,2024-10-09,West,2078.6
Hand,92,84.31,2024-04-17,South,7756.52
Walk,12,63.35,2024-11-30,North,760.2
Step,58,25.81,2024-04-04,South,1496.98
Side,35,50.57,2024-11-21,South,1769.95
Training,68,44.25,2024-08-17,East,3009.0
Popular,85,60.92,2024-12-24,South,5178.2
That,96,73.76,2024-12-01,North,7080.96
Those,82,24.6,2024-12-09,South,2017.2
Network,86,50.7,2024-02-23,West,4360.2
Amount,24,65.4,2024-10-04,North,1569.6
Have,95,92.51,2024-12-05,North,8788.45
Store,70,9.53,2024-10-05,South,667.1
We,83,58.41,2025-01-22,North,4848.03
War,100,50.4,2024-11-25,North,5040.0
Debate,3,37.65,2024-03-28,West,112.95
Party,12,13.89,2024-07-04,South,166.68
Research,16,89.28,2024-02-15,East,1428.48
Traditional,5,94.35,2024-03-29,East,471.75
Feel,31,82.43,2024-01-27,West,2555.33
Team,35,53.12,2024-11-05,East,1859.2
Law,76,93.02,2024-10-15,South,7069.52
Two,76,70.25,2024-05-02,West,5339.0
Science,45,97.83,2025-01-07,West,4402.35
Nice,89,83.49,2024-04-08,North,7430.61
Phone,67,74.17,2024-10-19,North,4969.39
With,96,75.3,2024-09-03,North,7228.8
Well,97,71.11,2024-08-19,East,6897.67
Board,45,97.41,2024-05-10,North,4383.45
Measure,64,22.24,2024-12-09,West,1423.36
Responsibility,20,87.27,2024-01-28,South,1745.4
Career,8,52.63,2024-10-04,North,421.04
Resource,30,9.34,2024-05-17,East,280.2
Several,5,31.25,2024-08-09,North,156.25
Former,70,41.29,2024-02-05,West,2890.3
Series,26,22.73,2025-01-18,South,590.98
Forward,34,10.47,2025-01-15,North,355.98
Food,78,17.74,2024-05-03,West,1383.72
Subject,45,39.5,2024-07-17,West,1777.5
Small,55,90.44,2024-02-19,North,4974.2
Store,22,60.48,2024-04-04,East,1330.56
Market,49,94.29,2024-04-10,North,4620.21
Letter,94,35.45,2024-03-18,South,3332.3
Commercial,22,74.52,2024-09-08,North,1639.44
True,2,74.23,2024-02-03,West,148.46
Ever,62,20.24,2024-08-18,South,1254.88
North,95,88.93,2024-02-04,South,8448.35
Idea,61,49.81,2024-12-15,East,3038.41
Particular,27,61.07,2024-05-24,North,1648.89
Religious,98,54.99,2024-10-03,South,5389.02
With,86,60.18,2024-09-30,West,5175.48
Summer,78,42.01,2024-12-11,South,3276.78
Huge,12,38.7,2024-12-22,North,464.4
Response,77,26.9,2024-09-05,North,2071.3
Official,59,17.81,2024-04-11,West,1050.79
Eye,14,78.2,2024-05-16,South,1094.8
Green,98,68.59,2024-02-08,East,6721.82
Majority,82,40.76,2024-08-18,South,3342.32
Writer,92,27.8,2024-04-19,South,2557.6
Particularly,93,83.76,2024-10-04,North,7789.68
Give,56,32.0,2024-03-31,West,1792.0
Over,82,87.58,2024-01-28,North,7181.56
Industry,72,24.48,2024-04-25,North,1762.56
Eat,9,97.23,2024-06-09,East,875.07
Run,70,36.59,2024-04-16,West,2561.3
Partner,70,47.9,2024-12-03,South,3353.0
Move,80,5.58,2024-07-07,South,446.4
College,15,14.68,2024-12-03,South,220.2
Religious,2,91.78,2024-11-15,East,183.56
Now,80,95.44,2024-12-29,North,7635.2
Month,85,69.12,2024-09-29,South,5875.2
Tax,11,37.88,2024-11-27,West,416.68
Professor,68,19.09,2024-02-08,North,1298.12
Time,66,11.54,2024-09-05,East,761.64
Animal,37,70.21,2024-01-31,West,2597.77
Research,4,56.99,2024-07-05,North,227.96
Baby,15,77.79,2024-12-06,West,1166.85
Republican,68,55.48,2024-02-25,South,3772.64
Late,50,46.07,2024-03-03,West,2303.5
Apply,33,77.78,2024-12-24,East,2566.74
Economic,28,68.59,2024-07-19,South,1920.52
Fire,19,76.22,2024-01-29,South,1448.18
Look,23,76.83,2024-04-26,North,1767.09
Air,59,62.24,2025-01-26,West,3672.16
Similar,12,58.33,2024-12-20,North,699.96
Several,4,20.35,2024-05-05,West,81.4
Personal,31,61.02,2024-07-11,West,1891.62
Keep,6,59.34,2024-08-10,West,356.04
Improve,59,22.59,2024-06-01,West,1332.81
Often,77,30.71,2024-04-12,South,2364.67
Picture,46,62.57,2024-08-24,West,2878.22
Operation,88,68.48,2024-08-01,South,6026.24
Director,71,92.79,2024-04-01,North,6588.09
Clear,57,21.92,2024-01-31,West,1249.44
Consider,9,89.77,2024-02-04,East,807.93
Work,69,59.49,2025-01-04,East,4104.81
Resource,28,78.98,2024-11-05,North,2211.44
Mention,50,85.43,2024-09-07,North,4271.5
Without,31,59.73,2024-05-13,East,1851.63
Upon,74,48.41,2024-06-22,West,3582.34
Especially,46,58.69,2024-07-04,North,2699.74
Keep,83,23.58,2024-11-26,West,1957.14
Same,21,35.86,2024-12-17,North,753.06
Become,96,57.95,2024-05-30,East,5563.2
Then,92,87.93,2024-07-05,West,8089.56
Management,53,42.27,2024-06-18,West,2240.31
Their,26,65.58,2024-09-15,West,1705.08
Space,46,44.15,2025-01-05,North,2030.9
Science,79,38.5,2024-06-11,West,3041.5
Whatever,7,49.16,2024-06-30,South,344.12
Stand,21,10.33,2024-10-24,West,216.93
Fight,99,86.27,2024-06-23,North,8540.73
Themselves,33,18.45,2024-10-20,North,608.85
Building,33,87.23,2024-05-23,East,2878.59
Message,56,9.93,2024-04-04,East,556.08
Nearly,15,44.29,2024-03-18,East,664.35
Soon,29,19.36,2024-12-20,North,561.44
General,86,27.59,2024-05-21,East,2372.74
Also,2,13.77,2024-11-04,North,27.54
Week,88,16.86,2024-09-20,South,1483.68
Its,17,16.84,2024-10-20,West,286.28
Movement,18,70.86,2024-02-12,North,1275.48
Continue,6,61.66,2024-10-24,North,369.96
Safe,18,88.0,2024-09-13,West,1584.0
Fine,94,97.54,2024-06-26,South,9168.76
Eight,66,89.65,2024-11-30,East,5916.9
Cell,49,6.78,2024-08-17,North,332.22
State,24,96.92,2024-08-15,East,2326.08
Debate,17,33.74,2024-09-16,South,573.58
Not,62,22.71,2024-05-29,South,1408.02
Avoid,5,36.75,2024-12-07,East,183.75
Assume,34,56.5,2025-01-23,West,1921.0
Measure,65,71.23,2024-03-19,North,4629.95
History,2,36.1,2024-02-04,North,72.2
Seek,63,47.42,2024-10-03,West,2987.46
Alone,72,47.3,2024-08-12,South,3405.6
Audience,51,87.37,2024-12-01,East,4455.87
Close,51,89.01,2024-06-11,West,4539.51
Feel,41,67.61,2024-07-08,West,2772.01
Simple,83,58.61,2024-09-24,East,4864.63
Lead,69,22.89,2025-01-12,North,1579.41
Manager,84,97.76,2024-02-15,North,8211.84
Key,5,59.23,2024-03-03,South,296.15
Face,37,99.53,2024-11-16,East,3682.61
Region,35,24.88,2024-11-02,South,870.8
Second,19,85.61,2024-08-18,West,1626.59
Newspaper,6,67.23,2024-06-23,East,403.38
Song,34,93.85,2024-10-08,West,3190.9
Article,36,75.59,2024-02-18,South,2721.24
Current,30,86.26,2024-12-09,South,2587.8
Especially,70,63.06,2024-04-23,South,4414.2
Occur,66,40.9,2024-04-15,North,2699.4
Why,25,89.38,2024-02-01,South,2234.5
Newspaper,44,56.07,2024-03-02,East,2467.08
Activity,60,51.11,2024-05-12,South,3066.6
Market,3,67.08,2024-12-22,West,201.24
More,8,78.2,2024-02-26,South,625.6
Level,83,85.64,2025-01-02,North,7108.12
Able,100,16.46,2025-01-05,South,1646.0
Painting,87,26.61,2024-08-21,West,2315.07
Project,53,11.03,2024-02-29,West,584.59
Reduce,4,13.06,2025-01-12,East,52.24
Become,33,14.25,2024-03-15,South,470.25
Shake,73,24.31,2024-04-12,South,1774.63
Behavior,8,12.95,2024-06-29,East,103.6
Each,53,64.94,2024-12-21,South,3441.82
Year,39,64.39,2024-03-21,East,2511.21
Room,99,75.8,2024-02-13,South,7504.2
Explain,52,64.53,2024-08-07,South,3355.56
If,90,6.27,2024-03-04,West,564.3
Loss,69,98.41,2024-04-05,South,6790.29
Region,89,48.09,2025-01-16,North,4280.01
Agency,17,94.65,2024-10-25,North,1609.05
Sister,8,39.14,2024-10-06,North,313.12
Meeting,48,67.45,2024-01-31,East,3237.6
Half,42,62.49,2024-04-18,South,2624.58
Bar,20,27.27,2024-02-02,North,545.4
Enough,8,20.84,2024-09-06,North,166.72
Executive,26,88.91,2024-10-28,East,2311.66
Test,93,55.43,2024-05-28,East,5154.99
Fund,77,29.83,2024-11-09,West,2296.91
Exist,78,55.38,2024-02-22,South,4319.64
Medical,35,59.77,2024-07-15,North,2091.95
One,80,49.15,2024-11-08,South,3932.0
Direction,27,60.62,2025-01-18,East,1636.74
Great,30,15.56,2024-05-08,South,466.8
Could,25,34.39,2024-04-27,North,859.75
Question,72,43.88,2024-03-03,West,3159.36
For,53,97.17,2024-03-28,South,5150.01
Rate,37,88.22,2024-05-24,North,3264.14
Know,30,18.32,2025-01-11,South,549.6
Real,92,58.92,2024-12-03,East,5420.64
Alone,98,55.74,2024-12-03,East,5462.52
Someone,35,74.57,2024-10-17,South,2609.95
Sense,21,85.53,2024-06-07,East,1796.13
Field,92,31.67,2024-10-21,South,2913.64
Others,29,7.01,2024-04-14,West,203.29
Piece,81,81.02,2024-04-22,East,6562.62
Discover,14,45.58,2024-09-05,West,638.12
To,82,96.01,2025-01-11,North,7872.82
Situation,15,47.26,2024-11-17,South,708.9
Apply,64,70.98,2024-06-06,South,4542.72
Carry,59,65.68,2024-04-08,South,3875.12
Move,90,17.94,2024-10-03,South,1614.6
Stop,38,86.34,2024-10-16,West,3280.92
Tend,60,70.95,2024-12-14,South,4257.0
Probably,85,10.26,2024-06-25,North,872.1
Cost,53,85.12,2024-04-30,South,4511.36
Force,100,67.75,2024-01-31,South,6775.0
Many,7,12.05,2025-01-06,West,84.35
Security,93,42.85,2024-02-16,West,3985.05
Throw,64,62.85,2024-05-26,East,4022.4
Less,1,49.72,2024-04-10,South,49.72
Indicate,31,23.25,2024-02-10,North,720.75
Order,88,9.87,2024-05-11,North,868.56
Total,5,45.19,2024-06-22,South,225.95
Hear,53,55.24,2024-11-19,South,2927.72
Their,75,45.36,2024-10-17,West,3402.0
Technology,1,98.86,2024-08-11,South,98.86
Policy,95,41.78,2024-02-04,East,3969.1
Property,86,51.7,2024-12-23,East,4446.2
Debate,12,58.21,2024-08-17,East,698.52
Herself,9,72.21,2024-11-05,West,649.89
Series,36,48.97,2024-03-24,South,1762.92
Gas,86,92.46,2024-05-26,South,7951.56
Fight,19,48.22,2024-09-13,East,916.18
Life,68,94.36,2024-04-07,North,6416.48
Economic,44,21.56,2024-10-30,South,948.64
Property,24,33.68,2024-09-10,North,808.32
Here,95,18.42,2024-03-04,East,1749.9
But,98,96.26,2024-10-11,West,9433.48
Increase,22,80.74,2024-01-30,East,1776.28
Set,88,59.11,2024-08-11,North,5201.68
Quite,42,78.92,2024-09-18,North,3314.64
Safe,58,13.41,2024-08-29,South,777.78
Think,26,9.49,2024-07-09,West,246.74
Similar,6,86.08,2024-02-17,West,516.48
Writer,81,95.21,2024-03-29,North,7712.01
Might,19,26.6,2024-12-28,West,505.4
Fire,79,46.48,2024-09-30,North,3671.92
Figure,26,18.01,2024-11-22,West,468.26
Rule,12,96.78,2024-04-08,North,1161.36
Certain,17,28.84,2024-04-21,West,490.28
Draw,84,23.06,2024-05-01,East,1937.04
Hold,76,70.21,2024-08-14,West,5335.96
Owner,32,50.08,2024-07-06,East,1602.56
After,1,63.05,2024-03-31,West,63.05
Great,48,97.59,2024-10-12,West,4684.32
Hard,72,92.43,2024-04-13,East,6654.96
Idea,99,68.4,2024-10-19,West,6771.6
Guy,37,62.86,2024-06-02,West,2325.82
To,46,13.31,2024-01-27,North,612.26
Seat,2,82.9,2024-09-10,West,165.8
Allow,37,76.15,2025-01-07,South,2817.55
Describe,88,82.03,2024-09-02,East,7218.64
Speak,21,98.31,2024-11-29,North,2064.51
Standard,69,6.58,2024-10-02,East,454.02
Tonight,2,15.14,2024-12-16,West,30.28
What,34,5.45,2024-06-29,West,185.3
Region,28,93.83,2025-01-13,South,2627.24
Speak,54,26.31,2024-11-18,South,1420.74
Shoulder,5,23.89,2024-05-13,North,119.45
Bad,42,24.08,2024-09-30,North,1011.36
Develop,50,37.62,2024-08-30,North,1881.0
Main,70,33.73,2024-03-26,North,2361.1
Safe,33,88.46,2024-12-30,East,2919.18
Could,63,72.73,2024-07-18,West,4581.99
Knowledge,95,28.93,2024-03-16,South,2748.35
Price,95,78.59,2024-05-21,West,7466.05
Wish,84,94.84,2024-09-18,North,7966.56
Relate,53,45.17,2024-03-24,West,2394.01
Bank,12,35.26,2024-07-18,North,423.12
Later,12,5.91,2024-12-23,North,70.92
Simple,15,39.35,2024-07-04,South,590.25
Back,31,56.47,2024-02-14,West,1750.57
Shake,44,81.39,2024-09-26,South,3581.16
Investment,23,10.91,2024-03-01,North,250.93
Would,91,59.1,2024-04-20,East,5378.1
Stop,87,21.25,2024-07-28,East,1848.75
Recently,24,38.79,2024-05-07,North,930.96
Lay,54,92.17,2024-08-19,South,4977.18
Population,78,49.24,2025-01-15,South,3840.72
Expert,32,74.16,2024-03-24,West,2373.12
Describe,2,47.21,2024-07-11,West,94.42
Firm,52,13.88,2024-08-07,South,721.76
Matter,96,18.89,2024-09-09,South,1813.44
Note,98,73.13,2024-10-19,West,7166.74
Career,42,67.09,2024-04-03,South,2817.78
Far,31,67.36,2024-03-06,South,2088.16
Anything,93,48.35,2024-03-14,West,4496.55
Dark,58,89.6,2024-04-26,West,5196.8
Able,95,94.77,2024-12-17,North,9003.15
Sell,68,25.81,2024-09-01,South,1755.08
Quickly,19,21.51,2024-05-27,North,408.69
Future,98,60.08,2024-07-24,East,5887.84
Third,94,59.74,2024-12-07,West,5615.56
Check,75,92.24,2024-12-13,North,6918.0
Worry,49,30.23,2024-06-14,East,1481.27
Mission,87,47.41,2024-10-11,West,4124.67
Tree,57,26.89,2024-11-14,South,1532.73
Try,13,44.98,2024-05-11,North,584.74
Those,29,82.17,2024-03-25,West,2382.93
Party,74,33.66,2024-11-20,North,2490.84
Wide,63,5.11,2024-09-12,South,321.93
If,92,80.46,2024-02-27,West,7402.32
Production,27,56.05,2024-01-30,South,1513.35
Reflect,76,60.9,2024-08-21,North,4628.4
Put,68,13.67,2024-03-13,East,929.56
Administration,88,63.32,2024-08-07,East,5572.16
Phone,97,5.83,2024-04-09,East,565.51
Film,11,60.33,2024-08-11,South,663.63
About,43,26.47,2024-02-26,West,1138.21
Thing,95,59.28,2024-11-06,East,5631.6
Painting,68,62.96,2024-10-08,East,4281.28
Choice,40,96.62,2024-05-24,North,3864.8
Member,7,31.08,2024-08-12,North,217.56
Any,13,41.96,2024-11-02,South,545.48
School,78,29.79,2024-07-07,East,2323.62
Continue,94,33.73,2024-04-04,North,3170.62
Likely,90,17.18,2024-12-27,North,1546.2
Watch,79,42.88,2024-02-20,West,3387.52
A,5,88.27,2024-05-08,West,441.35
Enjoy,51,44.79,2024-04-22,North,2284.29
Red,94,42.4,2024-02-21,North,3985.6
Computer,46,38.32,2024-03-15,East,1762.72
Skin,36,24.91,2024-02-13,East,896.76
Trouble,2,69.35,2024-12-21,North,138.7
Mind,13,61.19,2024-02-10,East,795.47
Again,36,53.63,2024-08-26,South,1930.68
Past,27,64.43,2024-05-14,South,1739.61
Voice,77,56.13,2024-07-31,South,4322.01
Red,69,65.03,2024-04-16,East,4487.07
Information,94,81.78,2025-01-20,North,7687.32
Product,41,52.75,2024-11-22,East,2162.75
Station,78,52.68,2024-09-15,West,4109.04
Left,21,55.13,2024-08-31,South,1157.73
Want,80,20.61,2024-12-10,North,1648.8
Suggest,91,76.71,2024-05-21,East,6980.61
Something,28,74.51,2024-02-03,East,2086.28
Actually,28,75.18,2024-04-22,East,2105.04
Successful,87,16.26,2024-12-16,South,1414.62
Parent,67,29.98,2024-03-20,East,2008.66
Energy,90,44.47,2024-11-06,North,4002.3
Official,62,14.34,2025-01-21,West,889.08
Heart,61,56.94,2024-06-13,North,3473.34
Including,65,29.07,2025-01-06,South,1889.55
Score,11,29.5,2024-02-17,North,324.5
Big,97,7.26,2024-10-04,East,704.22
Production,82,22.23,2024-03-23,West,1822.86
Population,2,10.81,2024-04-10,North,21.62
While,15,70.01,2024-07-16,East,1050.15
Continue,1,31.25,2024-09-09,South,31.25
Society,41,19.68,2024-10-24,South,806.88
Throughout,6,83.89,2024-07-17,South,503.34
Spend,37,15.93,2024-07-06,North,589.41
See,62,91.99,2024-11-22,East,5703.38
Shake,23,19.05,2024-01-31,West,438.15
Quality,15,47.65,2024-09-05,South,714.75
Create,8,38.32,2024-05-15,West,306.56
I,63,6.59,2024-10-04,South,415.17
Challenge,32,49.8,2024-12-02,South,1593.6
Pick,80,62.44,2024-09-03,West,4995.2
Me,58,62.09,2024-09-21,South,3601.22
Future,77,14.13,2024-10-04,East,1088.01
Threat,8,27.79,2024-04-26,West,222.32
Financial,43,88.52,2024-05-08,West,3806.36
Movie,78,22.66,2025-01-19,West,1767.48
System,3,72.86,2024-04-15,West,218.58
Born,13,90.38,2024-07-11,West,1174.94
Best,28,71.14,2024-03-30,West,1991.92
Protect,7,91.67,2024-07-04,East,641.69
Write,37,54.78,2025-01-08,North,2026.86
Call,10,37.74,2024-10-25,East,377.4
Culture,55,73.03,2024-07-03,South,4016.65
Add,4,66.14,2024-05-14,South,264.56
Note,24,81.22,2024-12-19,East,1949.28
Myself,61,47.78,2024-04-01,West,2914.58
Out,52,50.23,2024-07-02,East,2611.96
Small,87,57.58,2024-09-24,East,5009.46
We,98,57.67,2024-07-09,West,5651.66
Ability,97,27.33,2024-07-24,South,2651.01
Rule,17,84.29,2024-08-26,South,1432.93
Look,34,91.06,2024-07-22,North,3096.04
Direction,59,24.28,2024-09-12,East,1432.52
Rather,86,45.42,2024-10-05,East,3906.12
Recent,91,76.52,2024-03-18,South,6963.32
One,73,90.87,2024-09-22,East,6633.51
Hour,31,73.82,2024-08-26,West,2288.42
Run,25,94.53,2024-03-28,South,2363.25
Yard,26,56.85,2024-09-25,West,1478.1
Service,11,15.65,2024-07-02,West,172.15
City,70,43.04,2024-11-12,South,3012.8
Season,45,25.74,2024-10-23,North,1158.3
Management,25,45.9,2024-10-11,North,1147.5
Would,82,16.4,2024-08-23,East,1344.8
To,78,32.91,2024-02-26,West,2566.98
Each,46,53.14,2024-10-24,West,2444.44
Author,38,5.29,2024-06-28,East,201.02
Herself,66,44.97,2024-12-04,South,2968.02
Understand,14,12.77,2024-07-04,East,178.78
Analysis,82,50.14,2024-06-28,North,4111.48
